tid,target_chembl_id,target_pref_name,target_type,assay_id,assay_chembl_id,assay_description,assay_type,assay_type_desc,assay_test_type,assay_category_chembl,bao_format,bao_label,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,variant_id,variant_mutation,variant_accession,variant_isoform,confidence_score,confidence_desc,relationship_type,relationship_desc,src_id,src_short_name,src_assay_id,doc_chembl_id,doc_year,doc_journal,pubmed_id,doi,doc_title,assay_parameters,n_assay_parameters,assay_classifications,n_assay_classifications,n_activities,n_activities_with_pchembl,n_distinct_compounds,standard_types,activity_comments,n_activity_comments,assay_category,classification_confidence,classification_reason,review_required,classification_method,llm_category,llm_confidence,llm_evidence,llm_reasoning,llm_evidence_verified,llm_error,final_category,final_confidence,final_method,final_review_required
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1758340,CHEMBL4193348,Activation of recombinant human liver glucokinase 2 assessed as reduction in NADH production in presence of 5 mM glucose by G6PDH coupled assay relative to control,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4190311,2017,Eur J Med Chem,28800453,10.1016/j.ejmech.2017.07.051,"Discovery of cycloalkyl-fused N-thiazol-2-yl-benzamides as tissue non-specific glucokinase activators: Design, synthesis, and biological evaluation.",,0,,0,47,0,47,FC:47,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human liver glucokinase 2 assessed as reduct…」；standard_type 与描述一致（FC:47→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1758345,CHEMBL4193353,Activation of recombinant human liver glucokinase 2 assessed as assessed as reduction in Km for glucose in presence of 5 mM glucose by G6PDH coupled assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4190311,2017,Eur J Med Chem,28800453,10.1016/j.ejmech.2017.07.051,"Discovery of cycloalkyl-fused N-thiazol-2-yl-benzamides as tissue non-specific glucokinase activators: Design, synthesis, and biological evaluation.",,0,,0,4,4,4,EC50:4,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human liver glucokinase 2 assessed as assess…」；standard_type 与描述一致（EC50:4→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1800352,CHEMBL4272644,Activation of human glucokinase assessed as conversion of D-glucose to D-glucose-6-phosphate at 10 uM preincubated for 10 mins followed by 5 mM glucose addition measured for 5 mins at 30 secs time interval by G6PDH/NADP coupled assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4270548,2018,Eur J Med Chem,30006171,10.1016/j.ejmech.2018.06.060,Discovery of a potent glucokinase activator with a favorable liver and pancreas distribution pattern for the treatment of type 2 diabetes mellitus.,,0,,0,29,0,29,FC:29,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase assessed as conversion of D-glucose to…」；standard_type 与描述一致（FC:29→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1800353,CHEMBL4272645,Activation of human glucokinase assessed as conversion of D-glucose to D-glucose-6-phosphate at 10 uM preincubated for 10 mins followed by 5 mM glucose addition measured for 5 mins at 30 secs time interval by G6PDH/NADP coupled assay relative to RO0281675,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4270548,2018,Eur J Med Chem,30006171,10.1016/j.ejmech.2018.06.060,Discovery of a potent glucokinase activator with a favorable liver and pancreas distribution pattern for the treatment of type 2 diabetes mellitus.,,0,,0,29,0,29,FC:29,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human glucokinase assessed as conversion of D-glucose to…」；standard_type 与描述一致（FC:29→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1827828,CHEMBL4327702,Inhibition of human GCK assessed as residual activity at 1 uM using MBP as substrate by [gamma-33P]-ATP assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4325871,2019,Eur J Med Chem,30384048,10.1016/j.ejmech.2018.10.052,"ASR352, A potent anticancer agent: Synthesis, preliminary SAR, and biological activities against colorectal cancer bulk, 5-fluorouracil/oxaliplatin resistant and stem cells.",,0,,0,2,0,2,Activity:2,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK assessed as residual activity at 1 uM using MB…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1828192,CHEMBL4328066,Inhibition of human GCK assessed as residual activity at 100 uM using MBP as substrate by [gamma-33P]-ATP assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4325871,2019,Eur J Med Chem,30384048,10.1016/j.ejmech.2018.10.052,"ASR352, A potent anticancer agent: Synthesis, preliminary SAR, and biological activities against colorectal cancer bulk, 5-fluorouracil/oxaliplatin resistant and stem cells.",,0,,0,1,0,1,Activity:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK assessed as residual activity at 100 uM using…」,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1828556,CHEMBL4328430,Inhibition of human GCK using MBP as substrate by [gamma-33P]-ATP assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4325871,2019,Eur J Med Chem,30384048,10.1016/j.ejmech.2018.10.052,"ASR352, A potent anticancer agent: Synthesis, preliminary SAR, and biological activities against colorectal cancer bulk, 5-fluorouracil/oxaliplatin resistant and stem cells.",,0,,0,1,1,1,IC50:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK using MBP as substrate by [gamma-33P]-ATP assa…」；standard_type 与描述一致（IC50:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1832268,CHEMBL4332276,Inhibition of recombinant human N-terminal GST-fused glucokinase expressed in Escherichia coli using glucose-6-phosphatedehydrogenase as substrate by spectrophotometric assay,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4330107,2019,Bioorg Med Chem,30600148,10.1016/j.bmc.2018.12.029,Synthesis and biological evaluation of 3-aryl-4-indolyl-maleimides as potent mutant isocitrate dehydrogenase-1 inhibitors.,,0,,0,7,0,7,IC50:7,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of recombinant human N-terminal GST-fused glucokinase expre…」；standard_type 与描述一致（IC50:7→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1848734,CHEMBL4349275,Activation of glucokinase (unknown origin) at 10 uM relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4346714,2019,Eur J Med Chem,31009912,10.1016/j.ejmech.2019.04.030,Multitarget PPARγ agonists as innovative modulators of the metabolic syndrome.,,0,,0,3,0,3,FC:3,,0,GCK 激活,high,描述命中激活类措辞：「Activation of glucokinase (unknown origin) at 10 uM relative to contro…」；standard_type 与描述一致（FC:3→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1848736,CHEMBL4349277,Activation of recombinant human glucokinase assessed as conversion of D-glucose to D-glucose-6-phosphate dehydrate at 10 uM by G6PDH/NADP coupled assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4346714,2019,Eur J Med Chem,31009912,10.1016/j.ejmech.2019.04.030,Multitarget PPARγ agonists as innovative modulators of the metabolic syndrome.,,0,,0,1,0,1,FC:1,,0,GCK 激活,high,描述命中激活类措辞：「Activation of recombinant human glucokinase assessed as conversion of…」；standard_type 与描述一致（FC:1→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1851759,CHEMBL4352383,Inhibition of human GCK at 10 uM using MBP as substrate in presence of [gamma-33P]-ATP,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4350963,2019,J Med Chem,31013427,10.1021/acs.jmedchem.9b00318,"Discovery and Lead-Optimization of 4,5-Dihydropyrazoles as Mono-Kinase Selective, Orally Bioavailable and Efficacious Inhibitors of Receptor Interacting Protein 1 (RIP1) Kinase.",,0,,0,1,0,1,Inhibition:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of human GCK at 10 uM using MBP as substrate in presence of…」；standard_type 与描述一致（Inhibition:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1877944,CHEMBL4379338,Inhibition of recombinant human GCK (1 to 473 residues) using myelin basic protein as substrate after 40 mins in presence of [gamma-33ATP] by radiometric scintillation counting analysis,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4376834,2019,J Med Chem,31693351,10.1021/acs.jmedchem.9b01143,"Discovery of 4H-Chromen-4-one Derivatives as a New Class of Selective Rho Kinase (ROCK) Inhibitors, which Showed Potent Activity in ex Vivo Diabetic Retinopathy Models.",,0,,0,1,0,1,IC50:1,,0,GCK 抑制,high,描述命中抑制类措辞：「Inhibition of recombinant human GCK (1 to 473 residues) using myelin b…」；standard_type 与描述一致（IC50:1→抑制）,FALSE,rule,,,,,,,GCK 抑制,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924392,CHEMBL4427348,Activation of human recombinant glucokinase using 5 mM glucose as substrate in presence of NAD+ by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425164,2016,ACS Med Chem Lett,27437074,10.1021/acsmedchemlett.6b00145,5-Alkyl-2-urea-Substituted Pyridines: Identification of Efficacious Glucokinase Activators with Improved Properties.,,0,,0,25,25,25,EC50:25,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 5 mM glucose as subs…」；standard_type 与描述一致（EC50:25→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924393,CHEMBL4427349,Activation of human recombinant glucokinase using 5 mM glucose as substrate in presence of NAD+ and 4% HSA by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425164,2016,ACS Med Chem Lett,27437074,10.1021/acsmedchemlett.6b00145,5-Alkyl-2-urea-Substituted Pyridines: Identification of Efficacious Glucokinase Activators with Improved Properties.,,0,,0,25,25,25,EC50:25,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 5 mM glucose as subs…」；standard_type 与描述一致（EC50:25→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924394,CHEMBL4427350,Activation of human recombinant glucokinase assessed as enzyme affinity for glucose using 5 mM glucose as substrate in presence of NAD+ by by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425164,2016,ACS Med Chem Lett,27437074,10.1021/acsmedchemlett.6b00145,5-Alkyl-2-urea-Substituted Pyridines: Identification of Efficacious Glucokinase Activators with Improved Properties.,,0,,0,25,0,25,S0.5:25,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase assessed as enzyme affinit…」；standard_type 与描述一致（S0.5:25→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924395,CHEMBL4427351,Activation of human recombinant glucokinase assessed as Vmax ratio using 0.16 to 80 mM of glucose as substrate in presence of NAD+ by glucose 6-phosphate dehydrogenase coupled assay relative to control,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425164,2016,ACS Med Chem Lett,27437074,10.1021/acsmedchemlett.6b00145,5-Alkyl-2-urea-Substituted Pyridines: Identification of Efficacious Glucokinase Activators with Improved Properties.,,0,,0,25,0,25,Ratio:25,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase assessed as Vmax ratio usi…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924420,CHEMBL4427376,Ratio of EC50 for activation of human recombinant glucokinase in presence of 4% HSA to EC50 for activation of human recombinant glucokinase in absence of 4% HSA,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425164,2016,ACS Med Chem Lett,27437074,10.1021/acsmedchemlett.6b00145,5-Alkyl-2-urea-Substituted Pyridines: Identification of Efficacious Glucokinase Activators with Improved Properties.,,0,,0,5,0,5,Ratio EC50:5,,0,GCK 激活,high,描述命中激活类措辞：「Ratio of EC50 for activation of human recombinant glucokinase in presence of 4% HSA to E…」；standard_type 与描述一致（Ratio EC50:5→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924593,CHEMBL4427549,Activation of human recombinant glucokinase using 5 mM glucose monitored over 5 mins in presence of NAD+ by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425170,2016,ACS Med Chem Lett,27437083,10.1021/acsmedchemlett.6b00140,Novel Series of Potent Glucokinase Activators Leading to the Discovery of AM-2394.,,0,,0,27,26,27,EC50:27,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 5 mM glucose monitor…」；standard_type 与描述一致（EC50:27→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924594,CHEMBL4427550,Activation of human recombinant glucokinase using 5 mM glucose monitored over 5 mins in presence of NAD+ and glucose 6-phosphate 4% human serum albumin by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425170,2016,ACS Med Chem Lett,27437083,10.1021/acsmedchemlett.6b00140,Novel Series of Potent Glucokinase Activators Leading to the Discovery of AM-2394.,,0,,0,20,20,20,EC50:20,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase using 5 mM glucose monitor…」；standard_type 与描述一致（EC50:20→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924595,CHEMBL4427551,Activation of human recombinant glucokinase assessed as substrate affinity monitored over 5 mins in presence of varying concentration of glucose and NAD+ by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425170,2016,ACS Med Chem Lett,27437083,10.1021/acsmedchemlett.6b00140,Novel Series of Potent Glucokinase Activators Leading to the Discovery of AM-2394.,,0,,0,25,0,25,S0.5:25,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase assessed as substrate affi…」；standard_type 与描述一致（S0.5:25→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924596,CHEMBL4427552,Activation of human recombinant glucokinase assessed as substrate Vmax ratio monitored over 5 mins in presence of varying concentration of glucose and NAD+ by glucose 6-phosphate dehydrogenase coupled assay,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425170,2016,ACS Med Chem Lett,27437083,10.1021/acsmedchemlett.6b00140,Novel Series of Potent Glucokinase Activators Leading to the Discovery of AM-2394.,,0,,0,26,0,26,Ratio:26,,0,GCK 激活,high,描述命中激活类措辞：「Activation of human recombinant glucokinase assessed as substrate Vmax…」,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1924630,CHEMBL4427586,Ratio of EC50 for activation of human recombinant glucokinase in presence of 4% human serum albumin to EC50 for activation of human recombinant glucokinase in absence of 4% human serum,B,Binding,,,BAO_0000357,single protein format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4425170,2016,ACS Med Chem Lett,27437083,10.1021/acsmedchemlett.6b00140,Novel Series of Potent Glucokinase Activators Leading to the Discovery of AM-2394.,,0,,0,3,0,3,Ratio EC50:3,,0,GCK 激活,high,描述命中激活类措辞：「Ratio of EC50 for activation of human recombinant glucokinase in presence of 4% human se…」；standard_type 与描述一致（Ratio EC50:3→激活）,FALSE,rule,,,,,,,GCK 激活,high,rule,FALSE
20095,CHEMBL3820,Hexokinase-4,SINGLE PROTEIN,1925588,CHEMBL4428660,Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokinase isoform 1 expressed in Escherichia coli BL21(DE3) by stopped-flow fluorometric method,B,Binding,,,BAO_0000019,assay format,Homo sapiens,9606,,,,,,,,,9,Direct single protein target assigned,D,Direct protein target assigned,1,LITERATURE,,CHEMBL4428044,2016,J Med Chem,27391254,10.1021/acs.jmedchem.6b00632,Molecular Dynamics Simulations and Kinetic Measurements to Estimate and Predict Protein-Ligand Residence Times.,,0,,0,6,6,6,Kd:6,,0,GCK 结合,high,描述命中结合类措辞：「Displacement of TAFMT from human pancreatic N-terminal His6-tagged glucokin…」；standard_type 与描述一致（Kd:6→结合）,FALSE,rule,,,,,,,GCK 结合,high,rule,FALSE
